timeline,1676308469.235304,1676308469.846328,1676308470.45598,1676308471.065339,1676308471.675587,1676308472.285774,1676308472.890599,1676308473.490816,1676308474.098275,1676308474.70893
0.0,0.056492471830169824,0.05647696530669331,0.05645514863536464,0.056464838807192816,0.056483042121878116,0.05641020142457541,0.05644132764835164,0.05648176499700299,0.056476780889110886,0.05647016018181818
8.340283569641368e-11,0.12738207178990635,0.12736906943313425,0.1273213873856186,0.12735128888477276,0.1273803931449965,0.12725003264386792,0.12729905045904155,0.12736790098698925,0.12736619619288744,0.12734279639002802
1.6680567139282735e-10,0.20558528278764815,0.20559119358556593,0.20552219954328974,0.20557953696177145,0.20560747874626042,0.20545227899971186,0.20549735118945273,0.20557557148705907,0.20558605355121534,0.2055409084409468
2.5020850708924106e-10,0.28255321741590356,0.2825901492886133,0.2825117145822251,0.2825974279700027,0.28261155603376487,0.28247081354356485,0.2824887249064041,0.2825567328676275,0.28258509510589946,0.28251908415686033
3.336113427856547e-10,0.3501720554482158,0.35024611009855944,0.3501737752585786,0.35028176750261164,0.3502728814237038,0.3501796355742323,0.350153933723163,0.3501981120919813,0.3502438169548382,0.35016248120151927
4.1701417848206836e-10,0.40249844734040846,0.40260911472062244,0.4025571532926968,0.402676235066291,0.40264118797799964,0.4026115095455527,0.4025387313103162,0.40255561150314323,0.40261099734565126,0.4025221118322428
5.004170141784821e-10,0.43686090774054087,0.43700149442288355,0.43697825142406294,0.4370961824485162,0.43703830935500326,0.43706634771658254,0.4369580250167203,0.4369546739131111,0.43700675755698815,0.43691758562380234
5.838198498748958e-10,0.45406277854650884,0.4542217233134025,0.4542267685619437,0.4543349331183981,0.4542623343083966,0.45432279323070074,0.45420228902652776,0.4541928297308232,0.45422740056003374,0.4541425552378633
6.672226855713094e-10,0.4577006055536125,0.4578635037679286,0.45788759479321023,0.45798453097567976,0.4579069416700482,0.45796414165969296,0.4578591198459619,0.4578587520240849,0.4578654597988053,0.4577859928156438
7.506255212677231e-10,0.4528719182011213,0.453024036697734,0.4530519813733338,0.45314434282268834,0.4530697249888024,0.45309017087627423,0.453023062222276,0.45304187713485894,0.4530185430241202,0.4529423990574384
8.340283569641367e-10,0.4447053355779112,0.4448343166579705,0.4448498578146151,0.44495030168005517,0.44488228954402315,0.44484646503075537,0.4448261071049667,0.4448650666637243,0.4448195943829807,0.4447430854476745
9.174311926605505e-10,0.43715717345584193,0.4372555118236216,0.43724665313278455,0.4373692840142031,0.43730623743198066,0.4372156083331557,0.4372329988676702,0.43728362997985537,0.4372326420796384,0.437152280351582
1.0008340283569642e-09,0.43238716542812927,0.4324539537866985,0.4324169558245964,0.43257188977530586,0.43250772016256755,0.4323845589559221,0.4324144087205571,0.4324623487323759,0.4324267815780703,0.43234075584550774
1.0842368640533778e-09,0.43080436688612234,0.4308458223114945,0.43078649886746717,0.43097549181242495,0.4309018428239421,0.4307819305496533,0.4307898222004205,0.4308208612975653,0.430819837978016,0.43072862793022104
1.1676396997497915e-09,0.4316436210059232,0.4316720814734393,0.43160389754682155,0.43181865879620274,0.4317276434028856,0.4316483232903814,0.43160139223177907,0.43160765501937676,0.4316526262384002,0.4315586256837222
1.251042535446205e-09,0.43377279811781677,0.4338042143956936,0.4337437446850312,0.43396763785166625,0.4338542589597877,0.43384188251620515,0.43371967281857704,0.4337034548931558,0.4337945948733348,0.433701010666143
1.3344453711426188e-09,0.4363919857479459,0.43644235283688354,0.43640355011422705,0.4366161993397031,0.4364797976174843,0.436540788090334,0.43634274510582793,0.4363163430521722,0.4364424836881247,0.4363520435961441
1.4178482068390326e-09,0.43937275151708877,0.4394542944001864,0.43944343927461943,0.4396267352475767,0.43947119946385677,0.4395897076998883,0.4393367436477811,0.4393181069095611,0.4394603122754102,0.4393743584714942
1.5012510425354461e-09,0.4431577763908953,0.4432758845918444,0.4432888946123068,0.44343240074086454,0.4432652800488111,0.4434081646308787,0.4431375790107305,0.4431432300219484,0.4432808571157676,0.4431992149050053
1.5846538782318599e-09,0.448328817556192,0.44848061510599974,0.4485036406893847,0.44860760995695603,0.44843854151191964,0.44856594524434357,0.44832110591422275,0.44835891654640375,0.4484761195956217,0.44839779210382663
1.6680567139282734e-09,0.4550820083445973,0.455257044744931,0.45527021802096046,0.455345264612069,0.4551842034002577,0.45526216195516417,0.4550800594829658,0.4551446901176331,0.4552351309152188,0.4551595136672511
1.7514595496246872e-09,0.4628762386191087,0.46305919261631473,0.4630423734991928,0.46310599545155523,0.46296162678520203,0.46297254542049115,0.4628730563663557,0.4629460382912894,0.46301415316114136,0.4629422265772824
1.834862385321101e-09,0.47043655455169886,0.4706112367193315,0.47054995523069854,0.4706211603084052,0.4704996801336409,0.47044732821287977,0.47042751607166394,0.4704823488444213,0.47054070772184037,0.4704756431334625
1.9182652210175145e-09,0.47613667914958274,0.47629020350813595,0.47617993865092856,0.4762738131141521,0.47617809028861546,0.476085679544146,0.4761208839704764,0.47613168448771614,0.47619535612995767,0.47614217455171093
2.0016680567139285e-09,0.4786173714913636,0.47874329188460985,0.47859076904509323,0.47871475312587425,0.4786438223902302,0.478546071308509,0.47859739966922477,0.47854823949391684,0.4786281664389267,0.4785924470598766
2.085070892410342e-09,0.4773878075535834,0.4774873229626729,0.47730846917613434,0.47746141361669253,0.4774103009679006,0.4773423361739484,0.47736817260244013,0.47725980158315917,0.47735759623414364,0.47734361276831266
2.1684737281067556e-09,0.47314986900206424,0.4732308038844756,0.47304605475074785,0.47322010023561106,0.47318009515021325,0.47316695060776714,0.4731348840241782,0.47298626049771736,0.4730923975979394,0.4731013229067983
2.251876563803169e-09,0.46768453401878124,0.46775849989227686,0.4675869596867745,0.4677712919687696,0.46773085434561373,0.4677809293145144,0.4676764568168047,0.46752017809052804,0.46761641030213813,0.4676452702577645
2.335279399499583e-09,0.46330805712088613,0.4633867647475221,0.4632410282272887,0.46342597354884946,0.4633724093062259,0.46347672768273435,0.46330620750584306,0.463179004265968,0.46324435163134264,0.4632862023073509
2.4186822351959966e-09,0.4620782559095357,0.4621701813967214,0.46205334940765697,0.4622332844032846,0.4621551141807975,0.4622921635833101,0.46207938400862003,0.4620105974192585,0.46202896677757693,0.46207437676779917
2.50208507089241e-09,0.4650400884788996,0.46514852240312204,0.46505419467191417,0.46522832036207695,0.4651179560296336,0.4652620149058581,0.4650397763329025,0.46504155628891725,0.4650083895703585,0.4650478613699954
2.585487906588824e-09,0.47180013877939164,0.4719231298300328,0.47183819819517075,0.472009126613743,0.4718651850941144,0.4719950115633123,0.4717946222381704,0.4718571594828134,0.47178273388053565,0.4718093486772883
