;1676305334.352205;1676305334.950149;1676305335.557674;1676305336.151838;1676305336.750446;1676305337.345685;1676305337.941468;1676305338.537602;1676305339.133445;1676305339.731117
0;0,056568728023976035;0,056609872991008996;0,05659143872727272;0,05663226597202798;0,05660171948851148;0,056577026939060936;0,05658784418181817;0,05656382411988012;0,056591333152847145;0,05659514683316683
1;0,1276114631084423;0,12772072446069194;0,1276701812757432;0,1277450473868093;0,12768343345146202;0,12763396300830407;0,12766120038699258;0,12761706843099307;0,12768408032676393;0,12768159893948205
2;0,206004820617732;0,2061877594647793;0,2061050996217768;0,20619827756083337;0,20611091416070002;0,20604513622883497;0,20608893842773224;0,20603763916567738;0,20614656711389473;0,20612996285156002
3;0,28313982590193804;0,2833791386630893;0,28327842677422876;0,283369989048745;0,2832673628939717;0,28319840429687326;0,28325521040108537;0,28321254586700806;0,28335527200083044;0,28332146225726523
4;0,3508399427901905;0,3511014428395067;0,35100622121516917;0,35107771529046566;0,35097381370988384;0,35091416992600977;0,35097910886445194;0,35095681806956536;0,3511167727854889;0,35106808582621407
5;0,403118533438834;0,40336257388749985;0,4032978066395964;0,4033371182852791;0,40324718089179334;0,40320379504735654;0,4032726301481211;0,4032734630262569;0,4034301304657598;0,4033730046784536
6;0,4372999856997792;0,43749450458417727;0,4374778074120338;0,437481829955459;0,4374199872444829;0,43739127963844077;0,43746120230710095;0,43747786331391003;0,43761238944007724;0,437554670888755
7;0,45423278452744936;0,4543636328431091;0,45439880872653937;0,4543733181435015;0,4543505009976756;0,454326269581938;0,4543954785297344;0,4544137719463393;0,45451404122821937;0,45446195034154946
8;0,4576029242756033;0,4576780904738873;0,4577532335013224;0,4577102864108438;0,4577326411743872;0,4576968224026279;0,4577634224403021;0,4577682977714126;0,45783202694236647;0,4577879609675937
9;0,4526202391386031;0,4526666724350138;0,45275756897188396;0,45271148258674987;0,45277939166038433;0,4527147732599401;0,4527758354229125;0,4527579202896363;0,45279292398922105;0,45275491697244175
10;0,44451442819648;0,4445686613056172;0,44464643024115147;0,4446097361998321;0,44471747948500784;0,44461087167615715;0,4446623924227739;0,44462242025302123;0,4446440398814542;0,4446070491821023
11;0,4372937788952566;0,4373896009702505;0,43743007899928116;0,43741068603570754;0,43754678811662745;0,43739305871902423;0,43743109307533146;0,4373804399332041;0,4374069394919114;0,4373654132381948
12;0,4330910284009859;0,43324837055765886;0,4332401489381634;0,433240395502802;0,4333887391399066;0,4331925137251862;0,4332151395042378;0,43317216723989393;0,4332194524859347;0,43317012434886426
13;0,4321989449482215;0,4324176268356676;0,43236608172660684;0,43238363419671955;0,4325254081494411;0,4322999859207524;0,4323092550491362;0,43229275730126665;0,4323699186742345;0,432313667144781
14;0,4336634170619504;0,4339236719383028;0,43384964928437586;0,433879575094369;0,43399600434417146;0,43375989648293534;0,4337627737658034;0,43378493914202954;0,43389183206021054;0,43383377668890555
15;0,43613443844571165;0,43640380760539965;0,43633737771388387;0,43637441239669594;0,4364499860255615;0,43622217658853457;0,4362297477293199;0,43629127485526836;0,43641873562448585;0,43636640435492435
16;0,4386277615227414;0,4388718366374175;0,43884313430307653;0,43888325374753295;0,43890888480242024;0,43870423908007294;0,438729102185576;0,4388183422737532;0,4389508842813115;0,43891103455496844
17;0,440929506726506;0,44112281390091057;0,441152898196597;0,44119373330739586;0,4411690750423532;0,4409951956294823;0,44104769810659433;0,4411442418295256;0,441264402946411;0,4412396398263748
18;0,44354443909584435;0,4436778731749937;0,44377248488167265;0,4438126832409239;0,4437468151998521;0,4436031347519527;0,44368768370635675;0,4437691864555059;0,4438622869030812;0,4438487828328799
19;0,4472779764800219;0,44736052021828426;0,4475086231003875;0,4475467339222221;0,44745669790147086;0,44733587915401807;0,447448695295574;0,44749854267532024;0,44755656091335144;0,44754387265512785
20;0,4526804979114837;0,4527349949961596;0,4529124091118995;0,4529460540388695;0,4528532456272727;0,45274426741934504;0,4528735788783824;0,45288666744507844;0,4529102422622816;0,4528835364738339
21;0,45962105456111735;0,45967581934539925;0,45985262552315925;0,4598785491622892;0,4598036259474976;0,459695480496608;0,45982436687871364;0,4598089316055352;0,4598070481968345;0,4597512178499975
22;0,46718695253045317;0,467266300259259;0,4674155512909527;0,4674306980821587;0,46738824075909635;0,46727307717889727;0,4673842424733409;0,4673590624517247;0,4673466151431301;0,46725107928013765
23;0,47395858544812314;0,4740755394120347;0,47418051327343036;0,4741837422691382;0,4741781776406539;0,4740530036422718;0,47413401615361417;0,4741219661099282;0,47411593536339885;0,4739786055046681
24;0,4785462706891873;0,47869974357406003;0,47875758200388435;0,4787512384868517;0,4787753535258193;0,4786419402485696;0,47868921203560094;0,4787094103904695;0,4787247080969291;0,4785537899660258
25;0,48016288045908173;0,4803399289679278;0,48036078145437683;0,4803512718978668;0,48038800585096064;0,4802512451274032;0,4802713549370931;0,4803326329173321;0,480378689822752;0,4801916169078607
26;0,4789871489783929;0,47916909760472276;0,47917138412336796;0,47916820220756096;0,4791954537635719;0,4790608967812799;0,47906869924350326;0,4791666195405481;0,4792455274173627;0,4790651931229896
27;0,47615450161858247;0,4763244637238825;0,47632807545505385;0,4763413053440129;0,476338518267275;0,4762100343255749;0,476224067472508;0,47634244503410056;0,47644901239475723;0,47629829994789036
28;0,4733621124325508;0,47351112361160186;0,4735309156056685;0,4735678805042359;0,4735225003690156;0,4734008826551684;0,47343751670334216;0,4735538055309743;0,473677371976792;0,47357350951793736
29;0,47223290093521003;0,4723625790364637;0,47240423317854197;0,4724664093290855;0,4723781929264398;0,4722611582199234;0,47232939041145716;0,47242197056731905;0,4725493899344318;0,47249971744676816
30;0,4736860688543893;0,4738071191988253;0,4738665107671067;0,4739478937507755;0,4738295904908098;0,473713107555413;0,4738117279238377;0,47386652518951655;0,47398547910744815;0,47398579230348914
31;0,4775674283317153;0,47769487521117776;0,47776082111893226;0,47784855216498257;0,4777225379496729;0,4776029474458125;0,4777210284840331;0,477735223829804;0,4778370154855568;0,47787289063625416
32;0,4826968171896098;0,4828439866402178;0,4829031319436034;0,4829804718369185;0,4828721862164593;0,48274829633371247;0,48286885402315743;0,48285055268849525;0,48293173927411914;0,4829823857230736
